Attaching to mongo
[36mmongo       |[0m {"t":{"$date":"2021-02-18T20:05:39.140+00:00"},"s":"I",  "c":"CONTROL",  "id":23285,   "ctx":"main","msg":"Automatically disabling TLS 1.0, to force-enable TLS 1.0 specify --sslDisabledProtocols 'none'"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":12113}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"QUERY",    "id":22790,   "ctx":"SignalHandler","msg":"Received interrupt request for unknown op","attr":{"opId":12116}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"-",        "id":4695300, "ctx":"SignalHandler","msg":"Interrupted all currently running operations","attr":{"opsKilled":3}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"COMMAND",  "id":4784913, "ctx":"SignalHandler","msg":"Shutting down all open transactions"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"REPL",     "id":4784914, "ctx":"SignalHandler","msg":"Acquiring the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"INDEX",    "id":4784915, "ctx":"SignalHandler","msg":"Shutting down the IndexBuildsCoordinator"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"REPL",     "id":4784916, "ctx":"SignalHandler","msg":"Reacquiring the ReplicationStateTransitionLock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"REPL",     "id":4784917, "ctx":"SignalHandler","msg":"Attempting to mark clean shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"NETWORK",  "id":4784918, "ctx":"SignalHandler","msg":"Shutting down the ReplicaSetMonitor"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"SHARDING", "id":4784921, "ctx":"SignalHandler","msg":"Shutting down the MigrationUtilExecutor"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"CONTROL",  "id":4784925, "ctx":"SignalHandler","msg":"Shutting down free monitoring"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"CONTROL",  "id":20609,   "ctx":"SignalHandler","msg":"Shutting down free monitoring"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":4784927, "ctx":"SignalHandler","msg":"Shutting down the HealthLog"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":4784929, "ctx":"SignalHandler","msg":"Acquiring the global lock for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":4784930, "ctx":"SignalHandler","msg":"Shutting down the storage engine"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":20282,   "ctx":"SignalHandler","msg":"Deregistering all the collections"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"local.startup_log","uuid":{"uuid":{"$uuid":"26fb5821-7e9d-4031-9bfe-4ae13a63eeed"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"local.startup_log"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"config.system.sessions","uuid":{"uuid":{"$uuid":"a20f8e60-d841-4b86-8004-7d4c321e3b28"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"config.system.sessions"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"admin.system.version","uuid":{"uuid":{"$uuid":"5b9039ca-63c1-42b9-9268-bab268f96a83"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"admin.system.version"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":20283,   "ctx":"SignalHandler","msg":"Deregistering collection","attr":{"namespace":"test.cities","uuid":{"uuid":{"$uuid":"822c5d1e-6938-4549-a858-4ba1b673c8a3"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"test.cities"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22395,   "ctx":"SignalHandler","msg":"~WiredTigerRecordStore for: {ns}","attr":{"ns":"_mdb_catalog"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":22261,   "ctx":"SignalHandler","msg":"Timestamp monitor shutting down"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":22317,   "ctx":"SignalHandler","msg":"WiredTigerKVEngine shutting down"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":22318,   "ctx":"SignalHandler","msg":"Shutting down session sweeper thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22304,   "ctx":"WTIdleSessionSweeper","msg":"stopping {name} thread","attr":{"name":"WTIdleSessionSweeper"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":22319,   "ctx":"SignalHandler","msg":"Finished shutting down session sweeper thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"I",  "c":"STORAGE",  "id":22320,   "ctx":"SignalHandler","msg":"Shutting down journal flusher thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.982+00:00"},"s":"D1", "c":"STORAGE",  "id":22306,   "ctx":"WTJournalFlusher","msg":"stopping {name} thread","attr":{"name":"WTJournalFlusher"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.983+00:00"},"s":"I",  "c":"STORAGE",  "id":22321,   "ctx":"SignalHandler","msg":"Finished shutting down journal flusher thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.983+00:00"},"s":"I",  "c":"STORAGE",  "id":22322,   "ctx":"SignalHandler","msg":"Shutting down checkpoint thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.983+00:00"},"s":"D1", "c":"STORAGE",  "id":22309,   "ctx":"WTCheckpointThread","msg":"Stopping thread","attr":{"threadName":"WTCheckpointThread"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.983+00:00"},"s":"I",  "c":"STORAGE",  "id":22323,   "ctx":"SignalHandler","msg":"Finished shutting down checkpoint thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:18:59.983+00:00"},"s":"I",  "c":"STORAGE",  "id":4795902, "ctx":"SignalHandler","msg":"Closing WiredTiger","attr":{"closeConfig":"leak_memory=true,"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.001+00:00"},"s":"D1", "c":"-",        "id":23074,   "ctx":"ftdc","msg":"User assertion","attr":{"error":"InterruptedAtShutdown: interrupted at shutdown","file":"src/mongo/db/concurrency/lock_state.cpp","line":893}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.004+00:00"},"s":"D1", "c":"-",        "id":23074,   "ctx":"ftdc","msg":"User assertion","attr":{"error":"InterruptedAtShutdown: interrupted at shutdown","file":"src/mongo/db/concurrency/lock_state.cpp","line":893}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.010+00:00"},"s":"I",  "c":"STORAGE",  "id":4795901, "ctx":"SignalHandler","msg":"WiredTiger closed","attr":{"durationMillis":27}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.010+00:00"},"s":"I",  "c":"STORAGE",  "id":22279,   "ctx":"SignalHandler","msg":"shutdown: removing fs lock..."}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.010+00:00"},"s":"I",  "c":"-",        "id":4784931, "ctx":"SignalHandler","msg":"Dropping the scope cache for shutdown"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.010+00:00"},"s":"I",  "c":"FTDC",     "id":4784926, "ctx":"SignalHandler","msg":"Shutting down full-time data capture"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:00.010+00:00"},"s":"I",  "c":"FTDC",     "id":20626,   "ctx":"SignalHandler","msg":"Shutting down full-time diagnostic data capture"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:01.000+00:00"},"s":"I",  "c":"CONTROL",  "id":20565,   "ctx":"SignalHandler","msg":"Now exiting"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:01.000+00:00"},"s":"I",  "c":"CONTROL",  "id":23138,   "ctx":"SignalHandler","msg":"Shutting down","attr":{"exitCode":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.770+00:00"},"s":"I",  "c":"CONTROL",  "id":23285,   "ctx":"main","msg":"Automatically disabling TLS 1.0, to force-enable TLS 1.0 specify --sslDisabledProtocols 'none'"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"W",  "c":"ASIO",     "id":22601,   "ctx":"main","msg":"No TransportLayer configured during NetworkInterface startup"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"I",  "c":"NETWORK",  "id":4648601, "ctx":"main","msg":"Implicit TCP FastOpen unavailable. If TCP FastOpen is required, set tcpFastOpenServer, tcpFastOpenClient, and tcpFastOpenQueueSize."}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"D1", "c":"NETWORK",  "id":22940,   "ctx":"main","msg":"file descriptor and connection resource limits","attr":{"hard":1048576,"soft":1048576,"conn":838860}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"I",  "c":"STORAGE",  "id":4615611, "ctx":"initandlisten","msg":"MongoDB starting","attr":{"pid":1,"port":27017,"dbPath":"/data/db","architecture":"64-bit","host":"6f2f1bde161b"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"I",  "c":"CONTROL",  "id":23403,   "ctx":"initandlisten","msg":"Build Info","attr":{"buildInfo":{"version":"4.4.3","gitVersion":"913d6b62acfbb344dde1b116f4161360acd8fd13","openSSLVersion":"OpenSSL 1.1.1  11 Sep 2018","modules":[],"allocator":"tcmalloc","environment":{"distmod":"ubuntu1804","distarch":"x86_64","target_arch":"x86_64"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"I",  "c":"CONTROL",  "id":51765,   "ctx":"initandlisten","msg":"Operating System","attr":{"os":{"name":"Ubuntu","version":"18.04"}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"I",  "c":"CONTROL",  "id":21951,   "ctx":"initandlisten","msg":"Options set by command line","attr":{"options":{"net":{"bindIp":"*"},"systemLog":{"verbosity":1}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.773+00:00"},"s":"D1", "c":"NETWORK",  "id":22940,   "ctx":"initandlisten","msg":"file descriptor and connection resource limits","attr":{"hard":1048576,"soft":1048576,"conn":838860}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.774+00:00"},"s":"D1", "c":"EXECUTOR", "id":23104,   "ctx":"OCSPManagerHTTP-0","msg":"Starting thread","attr":{"threadName":"OCSPManagerHTTP-0","poolName":"OCSPManagerHTTP"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.774+00:00"},"s":"I",  "c":"STORAGE",  "id":22270,   "ctx":"initandlisten","msg":"Storage engine to use detected by data files","attr":{"dbpath":"/data/db","storageEngine":"wiredTiger"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.774+00:00"},"s":"I",  "c":"STORAGE",  "id":22297,   "ctx":"initandlisten","msg":"Using the XFS filesystem is strongly recommended with the WiredTiger storage engine. See http://dochub.mongodb.org/core/prodnotes-filesystem","tags":["startupWarnings"]}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:03.774+00:00"},"s":"I",  "c":"STORAGE",  "id":22315,   "ctx":"initandlisten","msg":"Opening WiredTiger","attr":{"config":"create,cache_size=3473M,session_max=33000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000,close_scan_interval=10,close_handle_minimum=250),statistics_log=(wait=0),verbose=[recovery_progress,checkpoint_progress,compact_progress],"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.490+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:490199][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 27 through 28"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.532+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:532243][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 28 through 28"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.593+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:593515][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Main recovery loop: starting at 27/31744 to 28/256"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.673+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:672995][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 27 through 28"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.720+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:720877][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY_PROGRESS] Recovering log 28 through 28"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.761+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:761332][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Set global recovery timestamp: (0, 0)"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.761+00:00"},"s":"I",  "c":"STORAGE",  "id":22430,   "ctx":"initandlisten","msg":"WiredTiger message","attr":{"message":"[1613683144:761382][1:0x7fb9e7f16ac0], txn-recover: [WT_VERB_RECOVERY | WT_VERB_RECOVERY_PROGRESS] Set global oldest timestamp: (0, 0)"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.792+00:00"},"s":"I",  "c":"STORAGE",  "id":4795906, "ctx":"initandlisten","msg":"WiredTiger opened","attr":{"durationMillis":1018}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.792+00:00"},"s":"I",  "c":"RECOVERY", "id":23987,   "ctx":"initandlisten","msg":"WiredTiger recoveryTimestamp","attr":{"recoveryTimestamp":{"$timestamp":{"t":0,"i":0}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.792+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"WTIdleSessionSweeper","msg":"BackgroundJob starting","attr":{"threadName":"WTIdleSessionSweeper"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.793+00:00"},"s":"D1", "c":"STORAGE",  "id":22303,   "ctx":"WTIdleSessionSweeper","msg":"starting {name} thread","attr":{"name":"WTIdleSessionSweeper"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.794+00:00"},"s":"I",  "c":"STORAGE",  "id":4366408, "ctx":"initandlisten","msg":"No table logging settings modifications are required for existing WiredTiger tables","attr":{"loggingEnabled":true}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.794+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"admin.system.version","uuid":{"uuid":{"$uuid":"5b9039ca-63c1-42b9-9268-bab268f96a83"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.794+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"local.startup_log","uuid":{"uuid":{"$uuid":"26fb5821-7e9d-4031-9bfe-4ae13a63eeed"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"config.system.sessions","uuid":{"uuid":{"$uuid":"a20f8e60-d841-4b86-8004-7d4c321e3b28"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"D1", "c":"STORAGE",  "id":20280,   "ctx":"initandlisten","msg":"Registering collection","attr":{"namespace":"test.cities","uuid":{"uuid":{"$uuid":"822c5d1e-6938-4549-a858-4ba1b673c8a3"}}}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"WTJournalFlusher","msg":"BackgroundJob starting","attr":{"threadName":"WTJournalFlusher"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"D1", "c":"STORAGE",  "id":22305,   "ctx":"WTJournalFlusher","msg":"starting {name} thread","attr":{"name":"WTJournalFlusher"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"I",  "c":"STORAGE",  "id":22262,   "ctx":"initandlisten","msg":"Timestamp monitor starting"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"WTCheckpointThread","msg":"BackgroundJob starting","attr":{"threadName":"WTCheckpointThread"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.795+00:00"},"s":"D1", "c":"STORAGE",  "id":22307,   "ctx":"WTCheckpointThread","msg":"Starting thread","attr":{"threadName":"WTCheckpointThread"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.798+00:00"},"s":"D1", "c":"STORAGE",  "id":22275,   "ctx":"initandlisten","msg":"flushing directory {dir_string}","attr":{"dir_string":"/data/db"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.801+00:00"},"s":"W",  "c":"CONTROL",  "id":22120,   "ctx":"initandlisten","msg":"Access control is not enabled for the database. Read and write access to data and configuration is unrestricted","tags":["startupWarnings"]}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"admin.system.version"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"admin"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"config.system.sessions"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"config"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"local.startup_log"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"local"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"STORAGE",  "id":20907,   "ctx":"initandlisten","msg":"Clearing plan cache - collection info cache reset","attr":{"namespace":"test.cities"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"-",        "id":22546,   "ctx":"initandlisten","msg":"Reloading view catalog for database","attr":{"db":"test"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.802+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"admin"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"config"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"local"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"D1", "c":"STORAGE",  "id":21010,   "ctx":"initandlisten","msg":"    Recovering database: {dbName}","attr":{"dbName":"test"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"D1", "c":"STORAGE",  "id":21017,   "ctx":"initandlisten","msg":"done repairDatabases"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"I",  "c":"STORAGE",  "id":20536,   "ctx":"initandlisten","msg":"Flow Control is enabled on this deployment"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"initandlisten","msg":"Slow query","attr":{"type":"command","ns":"admin.system.roles","command":{"find":"system.roles","readConcern":{},"$db":"admin"},"planSummary":"EOF","keysExamined":0,"docsExamined":0,"cursorExhausted":true,"numYields":0,"nreturned":0,"reslen":107,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":2}},"Mutex":{"acquireCount":{"r":1}}},"readConcern":{"provenance":"clientSupplied"},"storage":{"data":{"bytesRead":176,"timeReadingMicros":11}},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"D1", "c":"ACCESS",   "id":20227,   "ctx":"initandlisten","msg":"There were no users to pin, not starting tracker thread"}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.803+00:00"},"s":"D1", "c":"EXECUTOR", "id":23104,   "ctx":"AuthorizationManager-0","msg":"Starting thread","attr":{"threadName":"AuthorizationManager-0","poolName":"AuthorizationManager"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.804+00:00"},"s":"I",  "c":"FTDC",     "id":20625,   "ctx":"initandlisten","msg":"Initializing full-time diagnostic data capture","attr":{"dataDirectory":"/data/db/diagnostic.data"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.804+00:00"},"s":"D1", "c":"EXECUTOR", "id":23104,   "ctx":"FreeMonHTTP-0","msg":"Starting thread","attr":{"threadName":"FreeMonHTTP-0","poolName":"FreeMonHTTP"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.805+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"TTLMonitor","msg":"BackgroundJob starting","attr":{"threadName":"TTLMonitor"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.805+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"ClientCursorMonitor","msg":"BackgroundJob starting","attr":{"threadName":"ClientCursorMonitor"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.805+00:00"},"s":"D1", "c":"COMMAND",  "id":23098,   "ctx":"PeriodicTaskRunner","msg":"BackgroundJob starting","attr":{"threadName":"PeriodicTaskRunner"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.806+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"LogicalSessionCacheRefresh","msg":"Slow query","attr":{"type":"command","ns":"config.system.sessions","command":{"listIndexes":"system.sessions","cursor":{},"$db":"config"},"numYields":0,"reslen":245,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":1}},"Mutex":{"acquireCount":{"r":1}}},"storage":{},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.806+00:00"},"s":"I",  "c":"NETWORK",  "id":23015,   "ctx":"listener","msg":"Listening on","attr":{"address":"/tmp/mongodb-27017.sock"}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.806+00:00"},"s":"I",  "c":"COMMAND",  "id":51803,   "ctx":"LogicalSessionCacheReap","msg":"Slow query","attr":{"type":"command","ns":"config.system.sessions","command":{"listIndexes":"system.sessions","cursor":{},"$db":"config"},"numYields":0,"reslen":245,"locks":{"ReplicationStateTransition":{"acquireCount":{"w":1}},"Global":{"acquireCount":{"r":1}},"Database":{"acquireCount":{"r":1}},"Collection":{"acquireCount":{"r":1}},"Mutex":{"acquireCount":{"r":1}}},"storage":{},"protocol":"op_msg","durationMillis":0}}
[36mmongo       |[0m {"t":{"$date":"2021-02-18T21:19:04.806+00:00"},"s":"I",  "c":"NETWORK",  "id":23015,   "ctx":"listener","msg":"Listening on","attr":{"address":"0.0.0.0"}}
